NCT ID,Acronym,Overall Status,Start Date,Conditions,Interventions,Locations,Primary Completion Date,Study First Post Date,Last Update Post Date,Study Type,Phases,Sponsor,Sponsor Type,Disease
NCT00958776,Unknown,TERMINATED,2009-11,"Cough, Sore Throat, Nasal Congestion, Headache, Fever, Seasonal Influenza","Peramivir+SOC, Placebo+SOC","La Mesa - United States, Long Beach - United States, Modesto - United States, Oceanside - United States, Orange - United States, Orange - United States, Sacramento - United States, San Diego - United States, San Diego - United States, Denver - United States, Wheat Ridge - United States, Washington - United States, Washington - United States, Ft. Lauderdale - United States, Miami - United States, Orlando - United States, West Palm Beach - United States, Winter Park - United States, Columbus - United States, Decatur - United States, Savannah - United States, Honolulu - United States, Moline - United States, Springfield - United States, South Bend - United States, Hazard - United States, Natchitoches - United States, New Orleans - United States, Annapolis - United States, Baltimore - United States, Boston - United States, Detroit - United States, Detroit - United States, Detroit - United States, Royal Oak - United States, Troy - United States, St. Louis - United States, St. Louis - United States, Las Vegas - United States, New Brunswick - United States, Bronx - United States, Manhasset - United States, New York - United States, Chapel Hill - United States, Columbus - United States, Dayton - United States, Kettering - United States, Lima - United States, Toledo - United States, Toledo - United States, Toledo - United States, Allentown - United States, Philadelphia - United States, East Providence - United States, Charleston - United States, Sioux Falls - United States, San Antonio - United States, Charlottesville - United States, Roanoke - United States, Salem - United States, Buenos Aires - Argentina, Buenos Aires - Argentina, Caba - Argentina, Cordoba - Argentina, Mendoza - Argentina, Merlo - Argentina, Rosario - Argentina, Santa Fe - Argentina, Vicente Lopez - Argentina, Bruxelles - Belgium, Liege - Belgium, Mons - Belgium, Sarajevo - Bosnia and Herzegovina, Tuzla - Bosnia and Herzegovina, Belo Horizonte - Brazil, Curitiba - Brazil, Passo Fundo - Brazil, Porto Alegre - Brazil, Porto Alegre - Brazil, Campinas - Brazil, Santo Andre - Brazil, Santos - Brazil, Sao Paulo - Brazil, Plovdiv - Bulgaria, Ruse - Bulgaria, Sofia - Bulgaria, Sofia - Bulgaria, Sofia - Bulgaria, Sofia - Bulgaria, Stara Zagora - Bulgaria, Veliko Tarnovo - Bulgaria, Kelowna - Canada, Hamilton - Canada, Kingston - Canada, Toronto - Canada, Chicoutimi - Canada, Sherbrooke - Canada, Quebec - Canada, Concepcion - Chile, Santiago - Chile, Santiago - Chile, Temuco - Chile, Brno - Czech Republic, Hradec Kralove - Czech Republic, Praha - Czech Republic, Tabor - Czech Republic, Usti nad Labem - Czech Republic, Berlin - Germany, Erlangen - Germany, Goettingen - Germany, Koeln - Germany, Mainz - Germany, Regensburg - Germany, Debrecen - Hungary, Fehergyarmat - Hungary, Szekesfehervar - Hungary, Szentes - Hungary, Zalaegerszeg - Hungary, Hyderabad - India, Secunderabad - India, Ahmedabad - India, Karamsad - India, Surat - India, Vadodara - India, Faridabad - India, Srinagar - India, Bangalore - India, Mangalore - India, Ernakulam - India, Thrissur - India, Trivandrum - India, Cherthala - India, Mumbai - India, Nagpur - India, Nashik - India, Pune - India, Mohali - India, Bikaner - India, Jaipur - India, Chennai - India, Chennai - India, Chennai - India, Coimbatore - India, Lucknow - India, Kolkata - India, Delhi - India, Afula - Israel, Haifa - Israel, Holon - Israel, Jerusalem - Israel, Kfar Saba - Israel, Ramat Gan - Israel, Tel Aviv - Israel, Liepaja - Latvia, Rezekne - Latvia, Valmiera - Latvia, Ventspils - Latvia, Beirut - Lebanon, Arequipa - Peru, Cuzco - Peru, Lima - Peru, Bydgoszcz - Poland, Lancut - Poland, Lodz - Poland, Mielec - Poland, Poznan - Poland, Pulawy - Poland, Engels - Russian Federation, Niznhy Novgorod - Russian Federation, Novosibirsk - Russian Federation, St. Petersburg - Russian Federation, Tomsk - Russian Federation, Belgrade - Serbia, Kragujevac - Serbia, Nis - Serbia, Novi Sad - Serbia, Trnava - Slovakia, Middelburg - South Africa, Bloemfontein - South Africa, Dundee - South Africa, Durban - South Africa, Krugersdorp - South Africa, Limpopo - South Africa, Port Elizabeth - South Africa, Pretoria - South Africa, Somerset West - South Africa, Worcester - South Africa, Chernivci - Ukraine, Donetsk - Ukraine, Kharkiv - Ukraine, Kyiv - Ukraine, Odesa - Ukraine, Poltava - Ukraine, Sumy - Ukraine, Vinnytsya - Ukraine, Leicester - United Kingdom",2012-11,2009-08-13,2015-02-12,INTERVENTIONAL,PHASE3,BioCryst Pharmaceuticals,INDUSTRY,influenza
NCT00774527,CyFluCyATG,COMPLETED,2003-03,Bone Marrow Failure Syndromes,Cyclophosphamide-fludarabine-anti thymocyte globulin,"Seoul - Korea, Republic of",2010-02,2008-10-17,2011-02-17,INTERVENTIONAL,PHASE3,Cooperative Study Group A for Hematology,NETWORK,influenza
NCT06052527,Unknown,COMPLETED,2023-06-16,"COVID-19, Post-COVID-19 Syndrome, Influenza","Autonomous Treatment System for Covid-19, Post-Acute Sequelae of SARS-CoV-2 Infection and Influenza Based on Machine Learning",Kunming - China,2023-09-30,2023-09-25,2023-12-29,OBSERVATIONAL,Not Available,Lizora LLC,INDUSTRY,influenza
NCT01459276,Unknown,COMPLETED,2011-10,Influenza,"Vaccination with FAB-6011, Vaccination with FluvalAB","Biatorbágy - Hungary, Hatvan - Hungary, Szentendre - Hungary, Vecsés - Hungary, Budapest - Hungary, Budapest - Hungary, Pilisvörösvár - Hungary",2011-12,2011-10-25,2012-05-21,INTERVENTIONAL,NA,"Fluart Innovative Vaccine Ltd, Hungary",INDUSTRY,influenza
NCT01023776,Unknown,COMPLETED,2009-11,Influenza,A/California/07/09 live monovalent H1N1 vaccine,Rochester - United States,2010-04,2009-12-02,2015-12-23,INTERVENTIONAL,PHASE4,University of Rochester,OTHER,influenza
NCT01318876,Unknown,COMPLETED,2010-10,"Influenza, Vaccines Adverse Reaction",No interventions listed,"Vancouver - Canada, Vancouver - Canada, Halifax - Canada, Ottawa - Canada, Toronto - Canada, Québec - Canada, Sherbrooke - Canada",2011-02,2011-03-21,2012-08-21,OBSERVATIONAL,Not Available,PHAC/CIHR Influenza Research Network,OTHER_GOV,influenza
NCT01403376,TERIVA,COMPLETED,2011-09,Multiple Sclerosis,"teriflunomide, Interferon-β-1, Influenza vaccine","Wien - Austria, Calgary - Canada, Greenfield Park - Canada, London - Canada, Montreal - Canada, Ottawa - Canada, Quebec - Canada, Toronto - Canada, Berlin - Germany, Essen - Germany, Münster - Germany, Nizhny Novgorod - Russian Federation, Ivano-Frankovsk - Ukraine, Kharkiv - Ukraine",2012-01,2011-07-27,2016-02-18,INTERVENTIONAL,PHASE2,Sanofi,INDUSTRY,influenza
NCT00765076,Unknown,COMPLETED,2008-10-16,Influenza,"GSK Biologicals' influenza vaccine GSK2186877A, GSK Biologicals' Fluarix","Houston - United States, Barcelona - Spain, Madrid - Spain, Marid - Spain",2009-12-04,2008-10-02,2018-07-31,INTERVENTIONAL,PHASE3,GlaxoSmithKline,INDUSTRY,influenza
NCT02434276,Unknown,UNKNOWN,2015-05,Influenza,"VAX2012Q, Fluzone Quadrivalent","Huntsville - United States, San Diego - United States, Melbourne - United States, Peoria - United States, Mishawaka - United States, Rockville - United States",2015-08,2015-05-05,2015-06-26,INTERVENTIONAL,PHASE2,VaxInnate Corporation,INDUSTRY,influenza
NCT00001127,Unknown,COMPLETED,Unknown Date,Influenza,Influenza virus vaccine (CAIV-T),Houston - United States,Unknown Date,2001-08-31,2010-08-27,INTERVENTIONAL,PHASE3,National Institute of Allergy and Infectious Diseases (NIAID),NIH,influenza
NCT03472976,Unknown,COMPLETED,2018-06-13,"Avian Influenza, Influenza Immunisation","Aqueous Cream B.P., Imiquimod, Influenza Virus Vaccine, Monovalent A/H5N1 A/Vietnam/1203/04",Houston - United States,2019-03-04,2018-03-21,2020-02-24,INTERVENTIONAL,PHASE1,National Institute of Allergy and Infectious Diseases (NIAID),NIH,influenza
NCT01992276,Unknown,WITHDRAWN,2013-12,Influenza,"CR8020, CR6261, Placebo","Fresno - United States, Stanford - United States, Washington - United States, Tampa - United States, Chicago - United States, Maywood - United States, Baltimore - United States, Detroit - United States, Royal Oak - United States, Troy - United States, Minneapolis - United States, Saint Louis - United States, Hackensack - United States, Somers Point - United States, New York - United States, Rochester - United States, Winston-Salem - United States, Dayton - United States, Wilkes Barre - United States, Nashville - United States, Houston - United States, Adelaide - Australia, Melbourne - Australia, Parkville - Vic - Australia, Westmead - Australia, Brussel - Belgium, Edegem - Belgium, Gent - Belgium, Leuven - Belgium, Belo Horizonte - Brazil, Campinas - Brazil, Curitiba - Brazil, Passo Fundo - Brazil, Porto Alegre - Brazil, Ribeirão Preto - Brazil, Sao Jose Do Rio Preto - Brazil, Sao Paulo - Brazil, São Paulo - Brazil, Sofia - Bulgaria, Toronto - Canada, Toronto N/A - Canada, Toronto - Canada, Clermont-Ferrand - France, Limoges - France, Lyon - France, Paris - France, Rennes - France, St Priest-En-Jarez - France, Donaustauf - Germany, Jena - Germany, Leipzig - Germany, Potsdam - Germany, Amsterdam - Netherlands, Apeldoorn - Netherlands, Leiden - Netherlands, Utrecht - Netherlands, Benoni - South Africa, Durban - South Africa, Pretoria Gauteng - South Africa, Alicante - Spain, Barcelona - Spain, Córdoba - Spain, Elche - Spain, Madrid - Spain, San Sebastian - Spain, Santander N/A - Spain, Tarragona - Spain, Malmö - Sweden, Stockholm - Sweden, Uppsala - Sweden",2014-10,2013-11-25,2014-03-04,INTERVENTIONAL,PHASE2,Crucell Holland BV,INDUSTRY,influenza
NCT00410176,Unknown,UNKNOWN,2007-01,Influenza,sanitation and personal hygiene,No locations listed,Unknown Date,2006-12-12,2006-12-12,INTERVENTIONAL,NA,"Ministry of Health, Israel",OTHER_GOV,influenza
NCT06609460,NAVIGATE,ACTIVE_NOT_RECRUITING,2024-09-20,Influenza,"CD388 Injection, Placebo","Anniston - United States, Cullman - United States, Tempe - United States, Tucson - United States, Little Rock - United States, Huntington Park - United States, La Mesa - United States, Montclair - United States, Oceanside - United States, San Diego - United States, Colorado Springs - United States, Lakewood - United States, Fort Myers - United States, Inverness - United States, Jupiter - United States, Miami Lakes - United States, Miami - United States, Miami - United States, North Miami - United States, Atlanta - United States, Meridian - United States, Peoria - United States, Valparaiso - United States, Sioux City - United States, Lenexa - United States, Louisville - United States, Monroe - United States, New Orleans - United States, Prairieville - United States, Clarkston - United States, Farmington Hills - United States, Rochester Hills - United States, Gulfport - United States, Saint Louis - United States, Springfield - United States, Norfolk - United States, Omaha - United States, Albuquerque - United States, New York - United States, Charlotte - United States, Beachwood - United States, Cincinnati - United States, Tulsa - United States, Medford - United States, Anderson - United States, Charleston - United States, Spartanburg - United States, Hendersonville - United States, Dallas - United States, Dallas - United States, Prosper - United States, San Antonio - United States, Stephenville - United States, Layton - United States, West Jordan - United States, Richmond - United States, London - United Kingdom",2025-09,2024-09-24,2024-12-17,INTERVENTIONAL,PHASE2,Cidara Therapeutics Inc.,INDUSTRY,influenza
NCT05457894,Unknown,COMPLETED,2020-01-23,"Influenza, Human, Vaccination; Infection, Vaccines","Flu-M, Inactivated split influenza vaccine, Ultrix®, Inactivated Split Influenza Vaccine","Barnaul - Russian Federation, Seversk - Russian Federation, Ekaterinburg - Russian Federation, Saint Petersburg - Russian Federation, Saint Petersburg - Russian Federation",2021-03-11,2022-07-14,2022-07-14,INTERVENTIONAL,PHASE3,St. Petersburg Research Institute of Vaccines and Sera,OTHER_GOV,influenza
NCT00935194,Unknown,COMPLETED,2009-07,Influenza,"oseltamivir, blank, chinese medicinal herbs, oseltamivir and chinese medicinal herbs",Beijing - China,2009-11,2009-07-08,2009-12-01,INTERVENTIONAL,PHASE4,Capital Medical University,OTHER,influenza
NCT05078060,Unknown,COMPLETED,2021-10-12,Influenza (Healthy Volunteers),"Quadrivalent Influenza Vaccine, High-Dose Quadrivalent Influenza Vaccine","Helsinki - Finland, Jyväskylä - Finland, Kuopio - Finland, Tampere - Finland, Turku - Finland, Blankenhain - Germany, Bochum - Germany, Donaueschingen - Germany, Düsseldorf - Germany, Frankfurt am Main - Germany, Fulda - Germany, Grafenrheinfeld - Germany, Haar - Germany, Hamburg - Germany, Wendelstein - Germany",2021-12-02,2021-10-14,2023-03-24,OBSERVATIONAL,Not Available,"Sanofi Pasteur, a Sanofi Company",INDUSTRY,influenza
NCT04298060,STOP-Flu,UNKNOWN,2020-07,"Influenza Infection, SAD-RV Infection and COVID-19","DAS181, Placebo",Shanghai - China,2021-03,2020-03-06,2020-07-09,INTERVENTIONAL,PHASE2,"Ansun Biopharma, Inc.",INDUSTRY,influenza
NCT00750360,Unknown,COMPLETED,2003-10-03,Influenza,FluarixTM,No locations listed,2007-12-01,2008-09-10,2018-11-06,INTERVENTIONAL,PHASE4,GlaxoSmithKline,INDUSTRY,influenza
NCT01161160,Unknown,COMPLETED,2010-07-01,Influenza,"GSK Biologicals' GSK2340274A (two different formulations), GSK Biologicals' - GSK2340272A","Sampaloc, Manila - Philippines, Bangkok - Thailand",2010-08-23,2010-07-13,2018-09-06,INTERVENTIONAL,PHASE2,GlaxoSmithKline,INDUSTRY,influenza
NCT03849560,Unknown,COMPLETED,2016-11,Influenza,"Grippol® Quadri, Grippol® Plus, trivalent (Yamagata lineage), Grippol® Plus, trivalent (Victoria lineage)","Saint Petersburg - Russian Federation, Saint Petersburg - Russian Federation, Saint Petersburg - Russian Federation",2017-06,2019-02-21,2024-11-04,INTERVENTIONAL,PHASE3,NPO Petrovax,INDUSTRY,influenza
NCT03314662,Unknown,COMPLETED,2017-10-17,"Influenza, Human","MF59-adjuvanted Quadrivalent Subunit Inactivated Egg-derived Influenza Vaccine (aQIV), Licensed MF59-adjuvanted Trivalent Subunit Inactivated Egg-derived Influenza Vaccine (aTIV-1), MF59-adjuvanted Trivalent Subunit Inactivated Egg-derived Influenza Vaccine Containing the Alternate B Strain (aTIV-2)","Mobile - United States, Anaheim - United States, Redding - United States, Coral Gables - United States, Savannah - United States, Meridian - United States, Lenexa - United States, Newton - United States, Wichita - United States, Kansas City - United States, Saint Louis - United States, Omaha - United States, Binghamton - United States, Cleveland - United States, Charleston - United States, Knoxville - United States, Fort Worth - United States, San Angelo - United States, Tomball - United States, West Jordan - United States",2017-12-11,2017-10-19,2020-07-22,INTERVENTIONAL,PHASE3,Seqirus,INDUSTRY,influenza
NCT00345462,Unknown,WITHDRAWN,2006-06,Healthy Volunteers,Trivalent virosomal influenza vaccine,Berlin - Germany,Unknown Date,2006-06-28,2010-02-08,INTERVENTIONAL,PHASE3,Solvay Pharmaceuticals,INDUSTRY,influenza
NCT01839760,Unknown,COMPLETED,2012-12,Influenza,No interventions listed,"Chicago - United States, Westmead - Australia, Adelaide - Australia, Toronto - Canada, Toronto - Canada",2014-01,2013-04-25,2014-08-22,OBSERVATIONAL,Not Available,Crucell Holland BV,INDUSTRY,influenza
NCT01439360,Unknown,COMPLETED,2011-10-01,Influenza,"Quadrivalent seasonal influenza vaccine(Flu D-QIV) GSK2321138A, Havrix Junior, Prevenar 13, Varivax/ProVarivax, Varilrix","Dhaka - Bangladesh, Antwerpen - Belgium, Antwerpen - Belgium, Bruxelles - Belgium, Mechelen - Belgium, Namur - Belgium, Roeselaere - Belgium, Turnhout - Belgium, Decin - Czechia, Humpolec - Czechia, Jindrichuv Hradec - Czechia, Liberec - Czechia, Lipnik nad Becvou - Czechia, Nachod - Czechia, Odolena voda - Czechia, Ostrava - Poruba - Czechia, Pardubice - Czechia, Praha 6 - Czechia, Tabor - Czechia, Santo Domingo, Distrito Nacional - Dominican Republic, Santo Domingo - Dominican Republic, San Pedro Sula - Honduras, Tegucigalpa - Honduras, Faridabad - India, Pune - India, Pune - India, Beirut - Lebanon, Manila - Philippines, Manila - Philippines, Metro Manila - Philippines, Muntinlupa - Philippines, Quezon City - Philippines, Sampaloc, Manila - Philippines, Bydgoszcz - Poland, Bydgoszcz - Poland, Bydgoszcz - Poland, Debica - Poland, Gdansk - Poland, Grudziadz - Poland, Katowice - Poland, Katowice - Poland, Krakow - Poland, Leczna - Poland, Lodz - Poland, Lublin - Poland, Oborniki - Poland, Poznan - Poland, Poznan - Poland, Siemianowice Slaskie - Poland, Tarnow - Poland, Torun - Poland, Warszawa - Poland, Wola - Poland, Wroclaw - Poland, Antequera/Málaga - Spain, Barcelona - Spain, Barcelona - Spain, Blanes (Girona) - Spain, Boadilla del Monte - Spain, Castellón - Spain, Castellón - Spain, Centelles (Barcelona) - Spain, Madrid - Spain, Madrid - Spain, Madrid - Spain, Madrid - Spain, Pozuelo De Alarcón/Madrid - Spain, Quart De Poblet, Valencia - Spain, Santiago de Compostela - Spain, Sevilla - Spain, Sevilla - Spain, Torrelodones (Madrid) - Spain, Valencia - Spain, Valencia - Spain, Valencia - Spain, Valencia - Spain, Vic/ Barcelona - Spain, Xativa/Valencia - Spain, Bangkok - Thailand, Khon Kaen - Thailand, Bursa - Turkey, Eskisehir - Turkey, Istanbul - Turkey, St Austell - United Kingdom, Southampton - United Kingdom, Axbridge - United Kingdom, Bath - United Kingdom, Yeovil - United Kingdom, Atherstone - United Kingdom, Coventry - United Kingdom, Belfast - United Kingdom, Bolton, Nr Manchester - United Kingdom, Bristol - United Kingdom, Co Antrim - United Kingdom, Crumpsall, Manchester - United Kingdom, Exeter - United Kingdom, Gloucester - United Kingdom, London - United Kingdom, Manchester - United Kingdom, Nottingham - United Kingdom, Oxford - United Kingdom, Taunton, Somerset - United Kingdom, Westminster Bridge Road - United Kingdom",2014-10-31,2011-09-23,2018-09-26,INTERVENTIONAL,PHASE3,GlaxoSmithKline,INDUSTRY,influenza
