NCT ID,Acronym,Overall Status,Start Date,Conditions,Interventions,Locations,Primary Completion Date,Study First Post Date,Last Update Post Date,Study Type,Phases,Sponsor,Sponsor Type,Disease
NCT01675427,Unknown,COMPLETED,2011-08,"Hepatitis C, Chronic",Interleukin 28B testing,"Alexandria - United States, Buenos Aires - Argentina, Mar del Plata - Argentina, Antwerpen - Belgium, Brugge - Belgium, Bruxelles - Belgium, Bruxelles - Belgium, Bruxelles - Belgium, Bruxelles - Belgium, Bruxelles - Belgium, Bruxelles - Belgium, Edegem - Belgium, Genk - Belgium, Gent - Belgium, Hasselt - Belgium, Heusy - Belgium, Kortrijk - Belgium, Leuven - Belgium, Liege - Belgium, Oostende - Belgium, Roeselare - Belgium, Santiago - Chile, Santiago - Chile, Cairo - Egypt, Cairo - Egypt, Giza - Egypt, Menoufiya - Egypt, Tanta - Egypt, Kohtla-Järve - Estonia, Pärnu - Estonia, Tallinn - Estonia, Tallinn - Estonia, Tartu - Estonia, Avignon - France, Chateauroux - France, Creteil - France, Lille - France, Lyon - France, Marseille - France, Nice - France, Paris - France, Paris - France, Pessac - France, Rennes - France, Rouen - France, Strasbourg - France, Toulouse - France, Vandoeuvre-les-nancy - France, Aachen - Germany, Berlin - Germany, Berlin - Germany, Burghausen - Germany, Düsseldorf - Germany, Erlangen - Germany, Essen - Germany, Frankfurt an der Oder - Germany, Kassel - Germany, Köln - Germany, Lübeck - Germany, Magdeburg - Germany, Mannheim - Germany, Rostock - Germany, Rottenburg - Germany, Tübingen - Germany, Alexandroupolis - Greece, Athens - Greece, Athens - Greece, Athens - Greece, Ioannina - Greece, Larissa - Greece, Nea Kifissia - Greece, Patra - Greece, Thessaloniki - Greece, Chieti - Italy, Reggio Calabria - Italy, Avellino - Italy, Gragnano - Italy, Marcianise - Italy, Napoli - Italy, Napoli - Italy, Napoli - Italy, Nocera Inferiore - Italy, Nola - Italy, Bologna - Italy, Modena - Italy, Parma - Italy, Piacenza - Italy, Udine - Italy, Roma - Italy, Roma - Italy, Roma - Italy, Roma - Italy, Roma - Italy, Genova - Italy, Savona - Italy, Milano - Italy, Milano - Italy, Milano - Italy, Milano - Italy, Milano - Italy, Milano - Italy, Torrette Di Ancona - Italy, Biella - Italy, Cuorgnè (TO) - Italy, Omegna (VB) - Italy, Bari - Italy, Bisceglie - Italy, Castellana Grotte - Italy, San Giovanni Rotondo - Italy, Cagliari - Italy, Cagliari - Italy, Sassari - Italy, Catania - Italy, Catania - Italy, Messina - Italy, Palermo - Italy, Arezzo - Italy, Firenze - Italy, Livorno - Italy, Padova - Italy, Safat - Kuwait, Riga - Latvia, Baabda - Lebanon, Beirut - Lebanon, Beirut - Lebanon, Beirut - Lebanon, Nabatieh - Lebanon, Tripoli - Lebanon, Kaunas - Lithuania, Kaunas - Lithuania, Klaipeda - Lithuania, Panevezys - Lithuania, Siauliai - Lithuania, Vilnius - Lithuania, Vilnius - Lithuania, Skopje - Macedonia, The Former Yugoslav Republic of, Culiacan - Mexico, Mexico City - Mexico, Mexico City - Mexico, Tijuana - Mexico, Muscat - Oman, Faisalabad - Pakistan, Gujranwala - Pakistan, Karachi - Pakistan, Lahore - Pakistan, Lahore - Pakistan, Rawalpindi - Pakistan, La Victoria, Lima - Peru, Lima - Peru, Almada - Portugal, Amadora - Portugal, Aveiro - Portugal, Faro - Portugal, Lisboa - Portugal, Lisboa - Portugal, Porto - Portugal, Porto - Portugal, Doha - Qatar, Bucharest - Romania, Bucharest - Romania, Cluj-napoca - Romania, Constanta - Romania, Iasi - Romania, Iasi - Romania, Timisoara - Romania, Timisoara - Romania, Belgrade - Serbia, Novi Sad - Serbia, Banska Bystrica - Slovakia, Bratislava - Slovakia, Bratislava - Slovakia, Bratislava - Slovakia, Martin - Slovakia, Presov - Slovakia, Gävle - Sweden, Karlstad - Sweden, Uppsala - Sweden, Lugano - Switzerland, St. Gallen - Switzerland, Aleppo - Syrian Arab Republic, Kaohsiung - Taiwan, Kaohsiung - Taiwan, Taichung - Taiwan, Taipei - Taiwan, Taipei - Taiwan, Taoyuan - Taiwan, Adana - Turkey, Adapazari - Turkey, Ankara - Turkey, Ankara - Turkey, Ankara - Turkey, Ankara - Turkey, Eskisehir - Turkey, Hatay - Turkey, ISTANBULt - Turkey, Istanbul - Turkey, Izmir - Turkey, Kayseri - Turkey, Mersin - Turkey, Samsun - Turkey, Tokat - Turkey, Trabzon - Turkey, Zonguldak - Turkey, Dubai - United Arab Emirates, Sharjah - United Arab Emirates, Caracas - Venezuela, Caracas - Venezuela, Caracas - Venezuela, Caracas - Venezuela, Maracaibo - Venezuela",2013-10,2012-08-30,2015-08-26,INTERVENTIONAL,PHASE4,Hoffmann-La Roche,INDUSTRY,hepatitis
NCT05613127,Unknown,UNKNOWN,2022-12,"Hepatitis A, Hep A","Boryung Hepatitis A Vaccine Pre-Filled Syringe Inj. 0.5 mL, HAVRIX 720 Junior 0.5 mL","Suwon - Korea, Republic of, Chiang Mai - Thailand",2024-07,2022-11-14,2022-11-14,INTERVENTIONAL,PHASE3,"Boryung Biopharma Co., Ltd.",INDUSTRY,hepatitis
NCT01155427,Unknown,COMPLETED,2009-05,"Hepatitis B, Chronic",No interventions listed,No locations listed,2010-04,2010-07-01,2010-07-01,OBSERVATIONAL,Not Available,Bristol-Myers Squibb,INDUSTRY,hepatitis
NCT02581020,Unknown,COMPLETED,2016-01-14,Hepatitis C Virus,No interventions listed,"Nagoya-shi - Japan, Matsuyama-shi - Japan, Fukuoka-shi - Japan, Fukuoka-shi - Japan, Kurume-shi - Japan, Ogaki-shi - Japan, Maebashi-shi - Japan, Takasaki-shi - Japan, Hiroshima-shi - Japan, Hiroshima-shi - Japan, Obihiro-shi - Japan, Sapporo-shi - Japan, Hitachi-shi - Japan, Kanazawa-shi - Japan, Kita-gun - Japan, Yokohama-shi - Japan, Yokohama-shi - Japan, Kumamoto-shi - Japan, Okayama-shi - Japan, Osaka-shi - Japan, Osaka-shi - Japan, Saga-shi - Japan, Iruma-gun - Japan, Hamamatsu-shi - Japan, Shimotsuga-gun - Japan, Shimotsuke-shi - Japan, Bunkyo-ku - Japan, Bunkyo-ku - Japan, Minato-ku - Japan, Minato-ku - Japan, Toyama-shi - Japan, Ube-shi - Japan, Chuo-shi - Japan, Asakura - Japan, Fukui - Japan, Gifu - Japan, Gifu - Japan, Ikeda - Japan, Inashiki - Japan, Inzai - Japan, Kagoshima - Japan, Kawasaki - Japan, Kawasaki - Japan, Matsuyama - Japan, Okayama - Japan, Osaka - Japan, Saitama - Japan, Suita - Japan, Takamatsu - Japan, Tanabe - Japan, Tokyo - Japan, Tokyo - Japan, Yufu-shi - Japan",2020-12-08,2015-10-20,2021-12-08,OBSERVATIONAL,Not Available,AbbVie,INDUSTRY,hepatitis
NCT05624086,Unknown,UNKNOWN,2022-10-15,"Hepatitis C, Erectile Dysfunction",exercise,Giza - Egypt,2023-04-15,2022-11-21,2022-11-21,INTERVENTIONAL,NA,Cairo University,OTHER,hepatitis
NCT06491563,Unknown,ACTIVE_NOT_RECRUITING,2024-08-06,For Treatment of Chronic Hepatitis B Virus Infection,"BRII-179, BRII-835 (VIR-2218), PEG-IFNα","Beijing - China, Beijing - China, Xiamen - China, Foshan - China, Guangzhou - China, Guangzhou - China, Shenzhen - China, Shanghai - China, Shanghai - China, Chengdu - China, Chengdu - China, Hangzhou - China",2026-12,2024-07-09,2024-12-30,INTERVENTIONAL,PHASE2,Brii Biosciences Limited,INDUSTRY,hepatitis
NCT00286663,Unknown,TERMINATED,2006-01,"Hepatitis, Autoimmune",No interventions listed,No locations listed,Unknown Date,2006-02-03,2008-07-09,OBSERVATIONAL,Not Available,University of Rochester,OTHER,hepatitis
NCT02598063,Unknown,COMPLETED,2005-10,"Hepatitis B, Chronic","Adefovir dipivoxil, Lamivudine, Peginterferon alfa-2a","Beijing - China, Beijing - China, Beijing - China, Chongqing - China, Guangzhou - China, Hangzhou - China, Jinan - China, Shanghai - China, Shanghai - China, Shanghai - China, Hong Kong - Hong Kong, Hong Kong - Hong Kong",2009-04,2015-11-05,2016-02-02,INTERVENTIONAL,PHASE4,Hoffmann-La Roche,INDUSTRY,hepatitis
NCT02992457,Unknown,COMPLETED,2015-01,Hepatitis C,"Sofosbuvir, Ribavirin, Pegylated-interferon alfa-2a, Simeprevir, Daclatasvir, Ritaprevir, paritaprevir, ombetasvir, Sofosbuvir and Ledipasvir, Salvage therapy","Tanta - Egypt, Tanta - Egypt",2018-12,2016-12-14,2023-08-25,INTERVENTIONAL,PHASE4,Tanta University,OTHER,hepatitis
NCT02349048,ACCORDION-1,COMPLETED,2015-01,Hepatitis C Virus,"Simeprevir 150 mg, Daclatasvir 60 mg, Sofosbuvir 400 mg","Bakersfield - United States, Jacksonville - United States, Lutherville - United States, Winston Salem - United States, Knoxville - United States, Arlington - United States, San Antonio - United States, Toronto - Canada",2016-02,2015-01-28,2017-03-01,INTERVENTIONAL,PHASE2,"Janssen Research & Development, LLC",INDUSTRY,hepatitis
NCT03931239,Unknown,COMPLETED,2018-03-01,"Diphtheria, Tetanus, Pertussis, Hepatitis B, Haemophilus Influenzae Type B",Study subjects will be vaccinated with 3 (three) vaccine doses. The first vaccine will be administered intramuscularly starting at 6-12 weeks of age followed by two doses at four-week interval,Hung Yen - Vietnam,2018-06-30,2019-04-30,2019-05-03,INTERVENTIONAL,NA,Vabiotech,INDUSTRY,hepatitis
NCT01726439,EVOLVE,COMPLETED,2012-12,Chronic Hepatitis B,No interventions listed,"Beijing - China, Chongqing - China, Chongqing - China, Fuzhou - China, Quanzhou - China, Xiamen - China, Foshan - China, Shenzhen - China, Nanning - China, Guiyang - China, Guiyang - China, Haikou - China, Baoding - China, Shijiazhuang - China, Daqing - China, Haerbin - China, Zhengzhou - China, Zhengzhou - China, Shiyan - China, Wuhan - China, Wuhan - China, Changsha - China, Changsha - China, Changsha - China, Erdos - China, Changshu - China, Changzhou - China, Nanjing - China, Suzhou - China, Nangchang - China, Changchun - China, Yanji - China, Dalian - China, Fushun - China, Shengyang - China, Shenyang - China, Yinchuan - China, Jinan - China, Qingdao - China, Yantai - China, Taiyuan - China, Taiyuan - China, Xi'an - China, Xi'an - China, Chengdu - China, Chengdu - China, Tianjin - China, Urumqi - China, Wulumuqi - China, Wulumuqi - China, Hangzhou - China, Hangzhou - China, Hangzhou - China, Jinghua - China, Ningbo - China",2018-12-31,2012-11-15,2020-07-15,OBSERVATIONAL,Not Available,Bristol-Myers Squibb,INDUSTRY,hepatitis
NCT05661786,PILOT,RECRUITING,2022-12,Chronic Hepatitis b,"Observation, Antiviral treatment","Changzhou - China, Huai'an - China, Nanjing - China, Suqian - China, Suzhou - China",2028-02,2022-12-22,2022-12-22,OBSERVATIONAL,Not Available,The Affiliated Nanjing Drum Tower Hospital of Nanjing University Medical School,OTHER,hepatitis
NCT00502086,Unknown,COMPLETED,2005-05,"Cirrhosis, Chronic Hepatitis C","Viusid (nutritional supplement), Placebo",Plaza de la Revolución - Cuba,2009-07,2007-07-17,2011-02-11,INTERVENTIONAL,PHASE3,Catalysis SL,INDUSTRY,hepatitis
NCT01587586,Unknown,COMPLETED,2011-10-18,"Hepatitis C, Chronic","PEGASYS 180 µg Q1W, P1101 180 µg Q1W, 48 doses, P1101 270µg Q1W, 48 doses, P1101 450µg Q2W, 24 doses","Changhua - Taiwan, Douliu - Taiwan, Kaohsiung - Taiwan, Kaohsiung - Taiwan, Keelung - Taiwan, Linkou - Taiwan, New Taipei City - Taiwan, Sindian City - Taiwan, Taichung - Taiwan, Taichung - Taiwan, Taipei - Taiwan, Taipei - Taiwan, Taipei - Taiwan",2016-11-22,2012-04-30,2021-10-15,INTERVENTIONAL,PHASE2,PharmaEssentia,INDUSTRY,hepatitis
NCT02387463,Unknown,COMPLETED,2012-03,Chronic Hepatitis B,No interventions listed,Beijing - China,2017-05-21,2015-03-13,2017-07-06,OBSERVATIONAL,Not Available,Beijing Ditan Hospital,OTHER,hepatitis
NCT02878863,Unknown,WITHDRAWN,2016-08,"Hepatitis, Autoimmune","Paeoniflorin + phosphatidylcholine or silymarin, Phosphatidylcholine or silymarin",Chengdu - China,2017-03,2016-08-25,2017-07-13,INTERVENTIONAL,PHASE3,Xiaoli Fan,OTHER,hepatitis
NCT02327663,Unknown,UNKNOWN,2014-12,"Hepatitis B, Chronic",Emtricitabine,No locations listed,2017-06,2014-12-30,2014-12-30,INTERVENTIONAL,PHASE4,"Asian-Pacific Alliance of Liver Disease, Beijing",OTHER,hepatitis
NCT00189163,Unknown,COMPLETED,2005-01,Chronic Hepatitis C,"Pioglitazone, Placebo Oral Tablet",Ann Arbor - United States,2007-12,2005-09-16,2016-12-16,INTERVENTIONAL,PHASE4,University of Michigan,OTHER,hepatitis
NCT02797522,Unknown,TERMINATED,2016-06,Hepatitis B,"ARC-521 Injection, Placebo, antihistamine, acetaminophen, entecavir, tenofovir",Grafton - New Zealand,2016-11,2016-06-13,2018-09-25,INTERVENTIONAL,PHASE1,Arrowhead Pharmaceuticals,INDUSTRY,hepatitis
NCT00984139,Unknown,COMPLETED,2009-10-12,Hepatitis B,Engerix™-B Kinder,"Ettenheim - Germany, Kehl - Germany, Mannheim - Germany, Pforzheim - Germany, Schwaebisch-Hall - Germany, Stuttgart - Germany, Tuttlingen - Germany, Bindlach - Germany, Cham - Germany, Gilching - Germany, Kempten - Germany, Kirchheim - Germany, Muenchen - Germany, Muenchen - Germany, Noerdlingen - Germany, Braunatal - Germany, Duisburg - Germany, Muenster - Germany, Frankenthal - Germany, Worms - Germany, Weimar - Germany, Berlin - Germany, Berlin - Germany, Berlin - Germany",2010-04-07,2009-09-25,2018-08-20,INTERVENTIONAL,PHASE4,GlaxoSmithKline,INDUSTRY,hepatitis
NCT05717686,Unknown,COMPLETED,2023-02-28,Chronic Hepatitis B,"AHB-137 injection, Placebo","Redwood City - United States, Baltimore - United States, New York - United States, Houston - United States, Hong Kong - Hong Kong, Grafton - New Zealand, Chiayi City - Taiwan, Kaohsiung - Taiwan, Kaohsiung - Taiwan",2025-01-07,2023-02-08,2025-02-14,INTERVENTIONAL,PHASE1,AusperBio Therapeutics Inc.,INDUSTRY,hepatitis
NCT02336139,SIMPLIFY,COMPLETED,2016-03-16,Hepatitis C,Sofosbuvir (SOF)/GS-5816,Sydney - Australia,2017-04-17,2015-01-12,2019-02-27,INTERVENTIONAL,PHASE2,Kirby Institute,OTHER_GOV,hepatitis
NCT00215839,Unknown,UNKNOWN,Unknown Date,"Chronic Hepatitis C Infection in HIV Infected Persons, HIV Infections",Peginterferon a-2a plus Ribavirin,New York - United States,Unknown Date,2005-09-22,2005-10-25,INTERVENTIONAL,PHASE3,Hepatitis Resource Network,OTHER,hepatitis
NCT04234139,Unknown,ENROLLING_BY_INVITATION,2020-04-01,"Liver Diseases, Alcoholic, Alcohol-Related Disorders, Transplant; Failure, Liver, Transplant; Complication, Rejection, Liver Diseases, Hepatitis, Alcoholic, Alcohol-Induced Disorders",liver transplant,Baltimore - United States,2025-12-31,2020-01-21,2024-04-11,OBSERVATIONAL,Not Available,Johns Hopkins University,OTHER,hepatitis
NCT00248339,Unknown,COMPLETED,2002-05,Hepatitis C,"Peginterferon-alpha-2b (PEG-Intron), Ribavirin, Epoetin-alpha (Procrit)",Richmond - United States,2005-07,2005-11-03,2017-03-20,INTERVENTIONAL,PHASE3,Virginia Commonwealth University,OTHER,hepatitis
NCT00625339,Unknown,COMPLETED,2008-02,"Hepatitis B, Chronic","Entecavir, Lamivudine","Busan - Korea, Republic of, Seoul - Korea, Republic of",2010-11,2008-02-28,2012-05-08,INTERVENTIONAL,PHASE4,Yonsei University,OTHER,hepatitis
NCT01436539,Unknown,UNKNOWN,2011-09,Chronic Hepatitis B,"Adefovir Dipivoxil and polyene phosphatidylcholine, Adefovir Dipivoxil",Beijing - China,2013-03,2011-09-19,2011-09-19,INTERVENTIONAL,PHASE4,Jun Cheng,OTHER,hepatitis
NCT01896739,Unknown,COMPLETED,2009-08,Healthy Infants,Eutravac,"Suwon - Korea, Republic of, Daejeon - Korea, Republic of, Incheon - Korea, Republic of, Jeju - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of",2011-11,2013-07-11,2013-07-11,INTERVENTIONAL,PHASE3,LG Life Sciences,INDUSTRY,hepatitis
NCT02615639,CTHBVACADCHB,UNKNOWN,2015-11,Chronic Hepatitis B,"HPDC-T cells & Entecavir, Entecavir, HPDC-T cells & IFN-a-2a, IFN-a-2a, HPDC-T cells & Telbivudine, Telbivudine",No locations listed,2018-11,2015-11-26,2015-11-26,INTERVENTIONAL,PHASE2,"Third Affiliated Hospital, Sun Yat-Sen University",OTHER,hepatitis
NCT01508286,Unknown,NO_LONGER_AVAILABLE,Unknown Date,Hepatitis C,"Telaprevir + peginterferon alfa + ribavirin, peginterferon alfa + ribavirin, peginterferon alfa + ribavirin","Adelaide - Australia, Bedford - Australia, Box Hill - Australia, Camperdown N/A - Australia, Camperdown - Australia, Central Queensland M C - Australia, Concord - Australia, Darlinghurst - Australia, Fitzroy - Australia, Fremantle - Australia, Greenslopes - Australia, Heidelberg - Australia, Herston - Australia, Kingswood - Australia, Kogarah - Australia, Liverpool - Australia, Melbourne - Australia, New Lambton Heights - Australia, Parkville - Vic - Australia, Parkville - Australia, Perth - Australia, Sydney - Australia, Woolloongabba - Australia, Graz - Austria, Innsbruck - Austria, Linz - Austria, Wels N/A - Austria, Wien - Austria, Antwerpen - Belgium, Brugge - Belgium, Brussels - Belgium, Bruxelles - Belgium, Edegem - Belgium, Genk - Belgium, Gent - Belgium, Laken (Brussel) - Belgium, Leuven - Belgium, Liège - Belgium, Pinheiros - Brazil, Porto Alegre - Brazil, Recife - Brazil, Rio De Janeiro - Brazil, Sao Paulo - Brazil, São Paulo - Brazil, Hradec Kralove - Czech Republic, Opava - Czech Republic, Praha 2 - Czech Republic, Praha 4 N/A - Czech Republic, Usti Nad Labem - Czech Republic, Berlin - Germany, Düsseldorf - Germany, Essen - Germany, Frankfurt - Germany, Freiburg - Germany, Hamburg - Germany, Hannover - Germany, Herne - Germany, Koln - Germany, Leipzig - Germany, München - Germany, Münster - Germany, Würzburg - Germany, Alexandroupolis - Greece, Athens - Greece, Heraklion Crete - Greece, Ioannina - Greece, Larisa - Greece, Patra - Greece, Thessalonikis - Greece, Thessaloniki - Greece, Budapest - Hungary, Debrecen - Hungary, Gyula - Hungary, Kaposvár - Hungary, Pecs - Hungary, Szeged N/A - Hungary, Székesfehérvár - Hungary, Luxembourg - Luxembourg, Auckland - New Zealand, Christchurch - New Zealand, Hamilton - New Zealand, Bucharest - Romania, Bucuresti - Romania, Constanta - Romania, Iasi - Romania, Ploiesti - Romania, Timisoara - Romania, Ekaterinbourg - Russian Federation, Moscow - Russian Federation, Saint Petersburg - Russian Federation, Saint-Petersburg - Russian Federation, Samara - Russian Federation, Stavropol - Russian Federation, Tyumen - Russian Federation, Belgrade Serbia - Serbia, Belgrade - Serbia, Nis - Serbia, Novi Sad - Serbia, A Coruña - Spain, Alcorcon - Spain, Alicante - Spain, Almeria - Spain, Avila - Spain, Baracaldo - Spain, Barcelona - Spain, Cordoba - Spain, Girona - Spain, Granada - Spain, La Coruÿa N/A - Spain, Leon - Spain, Madrid - Spain, Majadahonda (Madrid) - Spain, Malaga - Spain, Málaga - Spain, Oviedo - Spain, Palma De Mallorca - Spain, Pamplona - Spain, Pontevedra - Spain, Sabadell - Spain, San Sebastian, - Spain, Santa Cruz De Tenerife - Spain, Santander - Spain, Sevilla - Spain, Toledo - Spain, Valencia - Spain, Zaragoza - Spain, Basel Bs - Switzerland, Basel - Switzerland, Bern - Switzerland, Geneve 14 - Switzerland, Lausanne - Switzerland, Lugano - Switzerland, St Gallen - Switzerland, Zürich - Switzerland",Unknown Date,2012-01-11,2015-07-24,EXPANDED_ACCESS,Not Available,Janssen-Cilag International NV,INDUSTRY,hepatitis
NCT04063839,Prindsen,UNKNOWN,2015-01,"Hepatitis C, Substance Use Disorders",Elbasvir / Grazoprevir Oral Tablet,Lørenskog - Norway,2019-10-31,2019-08-21,2019-08-21,OBSERVATIONAL,Not Available,"University Hospital, Akershus",OTHER,hepatitis
NCT02732639,Unknown,COMPLETED,2005-10,"Hepatitis D, Chronic",Pegylated Interferon (PEG-IFN) alfa-2a,"Bucharest - Romania, Bucharest - Romania, Cluj-napoca - Romania, Constanta - Romania, Craiova - Romania, Iasi - Romania, Timisoara - Romania",2008-12,2016-04-08,2016-08-26,INTERVENTIONAL,PHASE3,Hoffmann-La Roche,INDUSTRY,hepatitis
NCT01994486,STEADFAST,COMPLETED,2013-12,"Hepatitis C, Chronic",Telaprevir and Sofosbuvir,Gainesville - United States,2014-04,2013-11-25,2018-04-23,INTERVENTIONAL,PHASE2,University of Florida,OTHER,hepatitis
NCT01281839,PROMISE,COMPLETED,2011-02,Hepatitis C,"TMC435, Placebo, Peginterferon alpha-2a (PegIFN alpha-2a), Ribavirin (RBV)","Bakersfield - United States, Aurora - United States, Jacksonville - United States, Orlando - United States, Atlanta - United States, Crestview Hills - United States, Saint Paul - United States, Jackson - United States, Germantown - United States, Houston - United States, San Antonio - United States, Adelaide - Australia, Kingswood - Australia, Melbourne - Australia, Sydney - Australia, Woolloongabba N/A - Australia, Wien - Austria, Antwerpen - Belgium, Brugge - Belgium, Brussels - Belgium, Brussel - Belgium, Gent - Belgium, Leuven - Belgium, Vancouver - Canada, Ottawa - Canada, Toronto - Canada, Montreal - Canada, Creteil N/A - France, Grenoble - France, Lyon - France, Nice N/A - France, Paris Cedex 12 - France, Paris - France, Rennes Cedex - France, Vandoeuvre Les Nancy - France, Berlin - Germany, Düsseldorf - Germany, Frankfurt - Germany, Freiburg - Germany, Halle (Saale) - Germany, Hamburg - Germany, Kiel - Germany, Leipzig - Germany, Munchen - Germany, Würzburg - Germany, Auckland - New Zealand, Christchurch - New Zealand, Hamilton - New Zealand, Bialystok - Poland, Bydgoszcz - Poland, Czeladz - Poland, Kielce - Poland, Krakow - Poland, Warszawa - Poland, Ponce Pr - Puerto Rico, San Juan - Puerto Rico, Moscow - Russian Federation, Saint-Petersburg - Russian Federation, Samara - Russian Federation, Smolensk - Russian Federation, St Petersburg - Russian Federation, Stavropol - Russian Federation, Barcelona - Spain, Madrid - Spain, Sevilla N/A - Spain, Valencia - Spain, Birmingham - United Kingdom, Derby - United Kingdom, Glasgow - United Kingdom, London - United Kingdom, Plymouth - United Kingdom",2013-02,2011-01-24,2014-04-23,INTERVENTIONAL,PHASE3,Janssen R&D Ireland,INDUSTRY,hepatitis
