NCT ID,Acronym,Overall Status,Start Date,Conditions,Interventions,Locations,Primary Completion Date,Study First Post Date,Last Update Post Date,Study Type,Phases,Sponsor,Sponsor Type,Disease
NCT03493282,Unknown,COMPLETED,2018-03-28,Alzheimer Disease,"Active Treatment- CT1812 100 mg, Active Treatment- CT1812 300 mg, Placebo",New Haven - United States,2020-10-16,2018-04-10,2023-09-07,INTERVENTIONAL,PHASE2,Cognition Therapeutics,INDUSTRY,alzheimer's
NCT02550665,ODESA,COMPLETED,2014-12,Alzheimer's Disease,donepezil,"Seoul - Korea, Republic of",2016-08,2015-09-15,2018-08-07,INTERVENTIONAL,PHASE3,Asan Medical Center,OTHER,alzheimer's
NCT02442765,Unknown,COMPLETED,2015-07-23,Agitation in Patients With Dementia of the Alzheimer's Type,"AVP-786, Placebo","Phoenix - United States, Scottsdale - United States, Little Rock - United States, Irvine - United States, Irvine - United States, Long Beach - United States, Oceanside - United States, Orange - United States, San Diego - United States, San Diego - United States, Santa Ana - United States, Tustin - United States, Denver - United States, Cromwell - United States, New London - United States, Norwalk - United States, Atlantis - United States, Boca Raton - United States, Brandon - United States, Coral Gables - United States, Coral Gables - United States, Coral Gables - United States, Deerfield Beach - United States, Doral - United States, Hialeah - United States, Hialeah - United States, Hialeah - United States, Jacksonville - United States, Kendall - United States, Kissimmee - United States, Kissimmee - United States, Lake Worth - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Naples - United States, Oakland Park - United States, Orlando - United States, Ormond Beach - United States, Palm Beach Gardens - United States, Palmetto Bay - United States, Pompano Beach - United States, Saint Petersburg - United States, Sarasota - United States, Tampa - United States, Tampa - United States, Tampa - United States, Tampa - United States, The Villages - United States, West Palm Beach - United States, Winter Park - United States, Atlanta - United States, Newnan - United States, Honolulu - United States, Schaumburg - United States, Indianapolis - United States, Lenexa - United States, Paducah - United States, Bedford - United States, Quincy - United States, Ann Arbor - United States, Paw Paw - United States, Hattiesburg - United States, Creve Coeur - United States, Saint Louis - United States, Mount Arlington - United States, Toms River - United States, West Long Branch - United States, Amherst - United States, Brooklyn - United States, New York - United States, New York - United States, Orangeburg - United States, Rochester - United States, Staten Island - United States, Durham - United States, Winston-Salem - United States, Akron - United States, Cincinnati - United States, Columbus - United States, Columbus - United States, Dayton - United States, Westerville - United States, Edmond - United States, Oklahoma City - United States, Oklahoma City - United States, Oklahoma City - United States, Moosic - United States, Willow Grove - United States, East Providence - United States, Charleston - United States, Cordova - United States, Dallas - United States, Dallas - United States, Irving - United States, Mansfield - United States, Clinton - United States, Woodstock - United States, Tallinn - Estonia, Tallinn - Estonia, Tartu - Estonia, Mittweida - Germany, Lublin - Poland, Bydgoszcz - Poland, Kielce - Poland, Lublin - Poland, Poznan - Poland, Poznan - Poland, Pruszcz Gdanski - Poland, Siemianowice Śląskie - Poland, Torres Vedras - Portugal, Bayamon - Puerto Rico, San Juan - Puerto Rico",2019-01-30,2015-05-13,2023-02-13,INTERVENTIONAL,PHASE3,"Otsuka Pharmaceutical Development & Commercialization, Inc.",INDUSTRY,alzheimer's
NCT03140865,ADCC,RECRUITING,2014-01,"Alzheimer's Disease, Mild Cognitive Impairment, Prediabetic State",No interventions listed,Winston-Salem - United States,2030-01,2017-05-04,2024-06-03,OBSERVATIONAL,Not Available,Wake Forest University Health Sciences,OTHER,alzheimer's
NCT04742465,ARIADE,COMPLETED,2021-06-07,Alzheimer or Mild Cognitive Impairment,Augmented reality technological assistance for the movements of people with Alzheimer's disease or MCI in a controlled environment.,Rennes - France,2021-06-25,2021-02-08,2023-05-23,INTERVENTIONAL,NA,Rennes University Hospital,OTHER,alzheimer's
NCT01552265,Unknown,COMPLETED,2012-02,Mild Cognitive Impairment,No interventions listed,Shanghai - China,2017-02,2012-03-13,2018-04-25,OBSERVATIONAL,Not Available,"Translational Research Center for Medical Innovation, Kobe, Hyogo, Japan",OTHER,alzheimer's
NCT01900665,EXPEDITION 3,TERMINATED,2013-07,Alzheimer's Disease,"Solanezumab, Placebo","Phoenix - United States, Phoenix - United States, Phoenix - United States, Sun City - United States, Sun City - United States, Tucson - United States, Tucson - United States, Carson - United States, Fullerton - United States, Irvine - United States, La Jolla - United States, Laguna Hills - United States, Lomita - United States, Long Beach - United States, Long Beach - United States, Los Angeles - United States, Los Angeles - United States, Los Angeles - United States, Newport Beach - United States, Oxnard - United States, Redlands - United States, Sacramento - United States, San Diego - United States, San Diego - United States, San Diego - United States, San Francisco - United States, San Francisco - United States, Santa Ana - United States, Santa Rosa - United States, Sherman Oaks - United States, Denver - United States, Fairfield - United States, New Haven - United States, New Haven - United States, Norwalk - United States, Newark - United States, Washington - United States, Boca Raton - United States, Deerfield Beach - United States, Delray Beach - United States, Delray Beach - United States, Fort Myers - United States, Hallandale Beach - United States, Hialeah - United States, Hollywood - United States, Jacksonville - United States, Jacksonville - United States, Miami - United States, Ocala - United States, Orlando - United States, Sunrise - United States, Tampa - United States, Tampa - United States, Tampa - United States, West Palm Beach - United States, Atlanta - United States, Chicago - United States, Elk Grove Village - United States, Indianapolis - United States, Kansas City - United States, Prairie Village - United States, Wichita - United States, Wichita - United States, Lexington - United States, Shreveport - United States, Auburn - United States, Scarborough - United States, Baltimore - United States, Belmont - United States, Boston - United States, Boston - United States, Methuen - United States, Newton - United States, Traverse City - United States, Hattiesburg - United States, Omaha - United States, Las Vegas - United States, Las Vegas - United States, Lawrenceville - United States, Albuquerque - United States, Albany - United States, Amherst - United States, Brooklyn - United States, New York - United States, New York - United States, New York - United States, Staten Island - United States, Charlotte - United States, Charlotte - United States, Greensboro - United States, Raleigh - United States, Winston-Salem - United States, Centerville - United States, Columbus - United States, Dayton - United States, Shaker Heights - United States, Oklahoma City - United States, Oklahoma City - United States, Corvallis - United States, Portland - United States, Philadelphia - United States, Pittsburgh - United States, East Providence - United States, Providence - United States, Providence - United States, Charleston - United States, Greer - United States, Sioux Falls - United States, Johnson City - United States, Nashville - United States, Dallas - United States, Dallas - United States, San Antonio - United States, Murray - United States, Salt Lake City - United States, Bennington - United States, Norfolk - United States, Richmond - United States, Roanoke - United States, Seattle - United States, Darlinghurst - Australia, East Gosford - Australia, Kogarah - Australia, Box Hill - Australia, Caulfield - Australia, Fitzroy - Australia, Heidelberg - Australia, Subiaco - Australia, London - Canada, Ottawa - Canada, Peterborough - Canada, Toronto - Canada, Gatineau - Canada, Greenfield Park - Canada, Sherbrooke - Canada, Bron - France, Dijon - France, Lille - France, Marseille - France, Montpellier - France, Paris - France, Reims - France, Rennes - France, Strasbourg - France, Toulouse - France, Villeurbanne - France, Berlin - Germany, Boeblingen - Germany, Hannover - Germany, Mannheim - Germany, Munich - Germany, Siegen - Germany, Ulm - Germany, Westerstede - Germany, Firenze - Italy, Genova - Italy, Milano - Italy, Pisa - Italy, Ponderano (BI) - Italy, Rome - Italy, Torino - Italy, Aichi - Japan, Hyogo - Japan, Ibaraki - Japan, Kanagawa - Japan, Kobe - Japan, Kyoto - Japan, Osaka - Japan, Shizuoka - Japan, Tokushima - Japan, Tokyo - Japan, Bydgoszcz - Poland, Katowice - Poland, Krakow - Poland, Sopot - Poland, Szczecin - Poland, Warsaw - Poland, Barakaldo - Spain, Barcelona - Spain, Getafe - Spain, Guipuzcoa - Spain, Madrid - Spain, Plasencia - Spain, Salt-Girona - Spain, Jönköping - Sweden, Malmo - Sweden, Molndal - Sweden, Stockholm - Sweden, Umea - Sweden, Bath - United Kingdom, Plymouth - United Kingdom, Crowborough - United Kingdom, Scotland - United Kingdom, Greater London - United Kingdom, Salford - United Kingdom, Swindon - United Kingdom, Glasgow - United Kingdom, Newcastle - United Kingdom",2016-10,2013-07-16,2019-10-09,INTERVENTIONAL,PHASE3,Eli Lilly and Company,INDUSTRY,alzheimer's
NCT03030365,Unknown,UNKNOWN,2017-02-15,"Alzheimer Disease, Mild Cognitive Impairment","Siemens ""Biograph mMR"" PET-MR (3T)",No locations listed,2019-02-15,2017-01-25,2017-01-25,OBSERVATIONAL,Not Available,Assuta Medical Center,OTHER,alzheimer's
NCT03186989,Unknown,COMPLETED,2017-10-12,Mild Alzheimer's Disease,"IONIS MAPTRx, Placebo","Montréal - Canada, Turku - Finland, Bochum - Germany, Bonn - Germany, Mittweida - Germany, Ulm - Germany, Amsterdam - Netherlands, Groningen - Netherlands, Mölndal - Sweden, Stockholm - Sweden, Liverpool - United Kingdom, London - United Kingdom, Sheffield - United Kingdom",2022-05-12,2017-06-14,2023-02-27,INTERVENTIONAL,PHASE2,"Ionis Pharmaceuticals, Inc.",INDUSTRY,alzheimer's
NCT00348192,Unknown,COMPLETED,2006-05,Alzheimer's Disease,"SB-742457, donepezil","Hall in Tirol - Austria, Vienna - Austria, Vienna - Austria, Sofia - Bulgaria, Sofia - Bulgaria, Varna - Bulgaria, Providencia / Santiago - Chile, Santiago - Chile, Valparaiso - Chile, Tallinn - Estonia, Tartu - Estonia, Ostfildern - Germany, Huettenberg - Germany, Achim - Germany, Baesweiler - Germany, Hattingen - Germany, Moscow - Russian Federation, Moscow - Russian Federation, St. Petersburg - Russian Federation, St.-Petersburg - Russian Federation, Bratislava - Slovakia, Bratislava - Slovakia, Bratislava - Slovakia, Bradford - United Kingdom, Swindon - United Kingdom, West of Scotland Science Park, Glasgow - United Kingdom",Unknown Date,2006-07-04,2009-06-02,INTERVENTIONAL,PHASE2,GlaxoSmithKline,INDUSTRY,alzheimer's
NCT02004392,Unknown,TERMINATED,2014-06,"Alzheimer's Disease, Dementia",EVP-6124,"Phoenix - United States, Tucson - United States, Little Rock - United States, Costa Mesa - United States, Culver City - United States, Encino - United States, Glendale - United States, Long Beach - United States, Los Alamitos - United States, Orange - United States, Redding - United States, San Diego - United States, New Haven - United States, Norwich - United States, Atlantis - United States, Brooksville - United States, Delray Beach - United States, Fort Myers - United States, Hallandale Beach - United States, Hialeah - United States, Jacksonville - United States, Leesburg - United States, Miami - United States, Orlando - United States, Sunrise - United States, West Palm Beach - United States, Columbus - United States, Park Ridge - United States, Wichita - United States, Baton Rouge - United States, Bangor - United States, Newton - United States, Plymouth - United States, Flowood - United States, Hattiesburg - United States, Creve Coeur - United States, Princeton - United States, Springfield - United States, Albuquerque - United States, Brooklyn - United States, Cedarhurst - United States, Latham - United States, Staten Island - United States, Charlotte - United States, Wilmington - United States, Oklahoma City - United States, Portland - United States, Norristown - United States, Plains - United States, East Providence - United States, San Antonio - United States, Salt Lake City - United States, Bennington - United States, Charlottesville - United States, Williamsburg - United States, Richland - United States, Geelong - Australia, Leuven - Belgium, Kelowna - Canada, Halifax - Canada, Chatham - Canada, Toronto - Canada, Praha - Czech Republic, Rychnov nad Kneznou - Czech Republic, Milano - Italy, Busan - Korea, Republic of, Incheon - Korea, Republic of, Seoul - Korea, Republic of, Amsterdam - Netherlands, Bialystok - Poland, Warszawa - Poland, Johannesburg - South Africa, Pretoria - South Africa, Durban - South Africa, Bellville - South Africa, George - South Africa, Somerset West - South Africa, Terrassa - Spain, Burgos - Spain, Madrid - Spain, Salamanca - Spain, Glasgow - United Kingdom, Isleworth - United Kingdom, Northampton - United Kingdom, Penarth - United Kingdom, Southampton - United Kingdom",2017-08,2013-12-09,2016-05-03,INTERVENTIONAL,PHASE3,FORUM Pharmaceuticals Inc,INDUSTRY,alzheimer's
NCT06220292,Unknown,WITHDRAWN,2024-01-30,Alzheimer Disease,"Conventional Care, Intermittent Oral-esophageal Tube Feeding, Nasogastric tube",Zhengzhou - China,2024-07-30,2024-01-23,2024-03-05,INTERVENTIONAL,NA,Zeng Changhao,OTHER,alzheimer's
NCT00087789,Unknown,COMPLETED,2004-06,Alzheimer's Disease,CERE-110: Adeno-Associated Virus Delivery of NGF,"San Diego - United States, Chicago - United States",2010-05,2004-07-16,2022-11-10,INTERVENTIONAL,PHASE1,Sangamo Therapeutics,INDUSTRY,alzheimer's
NCT03507257,LEADS,RECRUITING,2018-04-30,"Early Onset Alzheimer Disease, Alzheimer Disease, Mild Cognitive Impairment","Flortaucipir, Florbetaben, Fluorodeoxyglucose","Sun City - United States, Los Angeles - United States, Palo Alto - United States, San Francisco - United States, Washington - United States, Jacksonville - United States, Miami Beach - United States, Atlanta - United States, Chicago - United States, Indianapolis - United States, Baltimore - United States, Boston - United States, Rochester - United States, Saint Louis - United States, New York - United States, Philadelphia - United States, Providence - United States, Houston - United States, Buenos Aires - Argentina, Amsterdam - Netherlands, Barcelona - Spain, Malmö - Sweden, London - United Kingdom",2025-05-31,2018-04-25,2025-02-24,OBSERVATIONAL,Not Available,Indiana University,OTHER,alzheimer's
NCT06537648,DANCE-DS,RECRUITING,2024-08-02,"Down Syndrome, Physical Inactivity",Decreasing Alzheimer's Risk Through oNline Choreographed Exercise - Down Syndrome Program,Kansas City - United States,2025-06-01,2024-08-05,2024-08-16,INTERVENTIONAL,NA,University of Kansas Medical Center,OTHER,alzheimer's
NCT03773757,IN-PEACE,COMPLETED,2019-03-14,Dementia,IN-PEACE Dementia Care Coordination,Indianapolis - United States,2023-01-07,2018-12-12,2024-08-27,INTERVENTIONAL,NA,Indiana University,OTHER,alzheimer's
